txn_id,txn_type,order_ref,gross_amount_paise,fee_paise,gst_on_fee_paise,net_amount_paise,txn_datetime,settlement_id,payment_method,status
pay_000102,payment,ORD4101,19900,0,0,19900,2026-08-19T14:32:00,setl_0009,upi,captured
pay_000235,payment,ORD4234,399900,0,0,399900,2026-08-19T14:42:00,setl_0009,upi,captured
pay_000386,payment,ORD4385,899900,0,0,899900,2026-08-19T14:44:00,setl_0009,upi,captured
pay_000495,payment,ORD4494,24950,499,90,24361,2026-08-19T15:05:00,setl_0009,card,captured
pay_000377,payment,ORD4376,49900,0,0,49900,2026-08-19T15:19:00,setl_0009,upi,captured
pay_000438,payment,ORD4437,89999,0,0,89999,2026-08-19T15:34:00,setl_0009,upi,captured
rfnd_001003,refund,ORD4592,-59950,0,0,-59950,2026-08-19T15:53:00,setl_0009,netbanking,processed
pay_000130,payment,ORD4129,59900,1078,194,58628,2026-08-19T15:59:00,setl_0009,wallet,captured
pay_000793,payment,ORD4792,399900,7998,1440,390462,2026-08-19T16:17:00,setl_0009,card,captured
pay_000603,payment,ORD4602,34999,0,0,34999,2026-08-19T16:22:00,setl_0009,upi,captured
pay_000447,payment,ORD4446,24900,0,0,24900,2026-08-19T16:25:00,setl_0009,upi,captured
pay_000684,payment,ORD4683,59950,1199,216,58535,2026-08-19T16:49:00,setl_0009,card,captured
pay_000237,payment,ORD4236,29900,538,97,29265,2026-08-19T17:09:00,setl_0009,wallet,captured
pay_000951,payment,ORD4950,75000,0,0,75000,2026-08-19T18:00:00,setl_0009,upi,captured
pay_000021,payment,ORD4020,49950,0,0,49950,2026-08-19T18:08:00,setl_0009,upi,captured
pay_000661,payment,ORD4660,59950,1199,216,58535,2026-08-19T18:36:00,setl_0009,card,captured
pay_000646,payment,ORD4645,49999,1150,180,48669,2026-08-19T19:01:00,setl_0009,card,captured
pay_000022,payment,ORD4021,19999,0,0,19999,2026-08-19T19:17:00,setl_0009,upi,captured
pay_000693,payment,ORD4692,1250000,0,0,1250000,2026-08-19T19:18:00,setl_0009,upi,captured
pay_000352,payment,ORD4351,249900,1200,216,248484,2026-08-19T19:20:00,setl_0009,netbanking,captured
pay_000354,payment,ORD4353,399900,1200,216,398484,2026-08-19T19:39:00,setl_0009,netbanking,captured
pay_000516,payment,ORD4515,45000,0,0,45000,2026-08-19T19:45:00,setl_0009,upi,captured
pay_000993,payment,ORD4992,49900,0,0,49900,2026-08-19T19:59:00,setl_0009,upi,captured
pay_000961,payment,ORD4960,49999,0,0,49999,2026-08-19T20:44:00,setl_0009,upi,captured
pay_000314,payment,ORD4313,34900,698,126,34076,2026-08-19T20:51:00,setl_0009,card,captured
pay_000777,payment,ORD4776,45000,810,146,44044,2026-08-19T21:56:00,setl_0009,wallet,captured
pay_000090,payment,ORD4089,34950,0,0,34950,2026-08-20T08:06:00,setl_0010,upi,captured
pay_000111,payment,ORD4110,120050,0,0,120050,2026-08-20T08:24:00,setl_0010,upi,captured
pay_000779,payment,ORD4778,89900,0,0,89900,2026-08-20T08:27:00,setl_0010,upi,captured
pay_000763,payment,ORD4762,24999,0,0,24999,2026-08-20T08:41:00,setl_0010,upi,captured
pay_001000,payment,ORD4999,1250000,0,0,1250000,2026-08-20T08:48:00,setl_0010,upi,captured
pay_000117,payment,ORD4116,19950,0,0,19950,2026-08-20T08:56:00,setl_0010,upi,captured
pay_000806,payment,ORD4805,75000,0,0,75000,2026-08-20T08:58:00,setl_0010,upi,captured
pay_000295,payment,ORD4294,45050,901,162,43987,2026-08-20T09:00:00,setl_0010,card,captured
pay_001015,payment,ORD4294,45050,901,162,43987,2026-08-20T09:00:50,,card,voided
pay_000068,payment,ORD4067,399900,1200,216,398484,2026-08-20T09:13:00,setl_0010,netbanking,captured
pay_000514,payment,ORD4513,1250000,0,0,1250000,2026-08-20T09:34:00,setl_0010,upi,captured
pay_000030,payment,ORD4029,120000,0,0,120000,2026-08-20T09:51:00,setl_0010,upi,captured
pay_000380,payment,ORD4379,49999,0,0,49999,2026-08-20T10:09:00,setl_0010,upi,captured
pay_000147,payment,ORD4146,29999,0,0,29999,2026-08-20T10:18:00,setl_0010,upi,captured
pay_000160,payment,ORD4159,29900,0,0,29900,2026-08-20T10:19:00,setl_0010,upi,captured
pay_000473,payment,ORD4472,45000,0,0,45000,2026-08-20T10:22:00,setl_0010,upi,captured
pay_000994,payment,ORD4993,1250000,0,0,1250000,2026-08-20T11:14:00,setl_0010,upi,captured
pay_000841,payment,ORD4840,249900,0,0,249900,2026-08-20T11:25:00,setl_0010,upi,captured
pay_000478,payment,ORD4477,24900,448,81,24371,2026-08-20T11:40:00,setl_0010,wallet,captured
pay_000563,payment,ORD4562,24900,1200,216,23484,2026-08-20T11:52:00,setl_0010,netbanking,captured
pay_000876,payment,ORD4875,29999,600,108,29291,2026-08-20T12:11:00,setl_0010,card,captured
pay_000809,payment,ORD4808,34900,1200,216,33484,2026-08-20T12:48:00,setl_0010,netbanking,captured
pay_000247,payment,ORD4246,45000,0,0,45000,2026-08-20T12:50:00,setl_0010,upi,captured
pay_000236,payment,ORD4235,75099,0,0,75099,2026-08-20T12:51:00,setl_0010,upi,captured
pay_000118,payment,ORD4117,34950,699,126,34125,2026-08-20T13:23:00,setl_0010,card,captured
pay_000172,payment,ORD4171,120000,1200,216,118584,2026-08-20T13:37:00,setl_0010,netbanking,captured
pay_000746,payment,ORD4745,45000,900,162,43938,2026-08-20T13:41:00,setl_0010,card,captured
pay_000493,payment,ORD4492,29900,0,0,29900,2026-08-20T13:43:00,setl_0010,upi,captured
pay_000427,payment,ORD4426,34999,0,0,34999,2026-08-20T13:51:00,setl_0010,upi,captured
pay_000484,payment,ORD4483,49900,0,0,49900,2026-08-20T13:51:00,setl_0010,upi,captured
pay_000363,payment,ORD4362,19900,0,0,19900,2026-08-20T14:00:00,setl_0010,upi,captured
pay_000838,payment,ORD4837,24950,1200,216,23534,2026-08-20T14:00:00,setl_0010,netbanking,captured
pay_000849,payment,ORD4848,49900,0,0,49900,2026-08-20T14:18:00,setl_0010,upi,captured
pay_000828,payment,ORD4827,34999,700,126,34173,2026-08-20T14:56:00,setl_0010,card,captured
pay_000816,payment,ORD4815,29900,598,108,29194,2026-08-20T15:31:00,setl_0010,card,captured
pay_000507,payment,ORD4506,1250000,1200,216,1248584,2026-08-20T15:36:00,setl_0010,netbanking,captured
pay_000737,payment,ORD4736,49950,0,0,49950,2026-08-20T15:44:00,setl_0010,upi,captured
pay_000245,payment,ORD4244,49999,1000,180,48819,2026-08-20T15:59:00,setl_0010,card,captured
pay_000018,payment,ORD4017,89900,0,0,89900,2026-08-20T16:06:00,setl_0010,upi,captured
pay_000587,payment,ORD4586,89900,0,0,89900,2026-08-20T16:14:00,setl_0010,upi,captured
pay_000406,payment,ORD4405,49900,998,180,48722,2026-08-20T16:20:00,setl_0010,card,captured
pay_000888,payment,ORD4887,24900,0,0,24900,2026-08-20T16:32:00,setl_0010,upi,captured
pay_000210,payment,ORD4209,59950,0,0,59950,2026-08-20T16:47:00,setl_0010,upi,captured
pay_000110,payment,ORD4109,75000,1500,270,73230,2026-08-20T16:57:00,setl_0010,card,captured
pay_000242,payment,ORD4241,19900,358,64,19478,2026-08-20T17:05:00,setl_0010,wallet,captured
pay_000755,payment,ORD4754,59900,0,0,59900,2026-08-20T17:19:00,setl_0010,upi,captured
pay_000633,payment,ORD4632,1250000,0,0,1250000,2026-08-20T17:23:00,setl_0010,upi,captured
pay_000317,payment,ORD4316,249900,4498,810,244592,2026-08-20T17:26:00,setl_0010,wallet,captured
pay_000076,payment,ORD4075,75099,0,0,75099,2026-08-20T17:34:00,setl_0010,upi,captured
pay_000848,payment,ORD4847,59900,0,0,59900,2026-08-20T18:52:00,setl_0010,upi,captured
pay_000719,payment,ORD4718,19999,0,0,19999,2026-08-20T18:57:00,setl_0010,upi,captured
pay_000900,payment,ORD4899,19900,0,0,19900,2026-08-20T19:01:00,setl_0010,upi,captured
pay_000010,payment,ORD4009,49999,1200,216,48583,2026-08-20T19:10:00,setl_0010,netbanking,captured
pay_000893,payment,ORD4892,29900,0,0,29900,2026-08-20T19:26:00,setl_0010,upi,captured
pay_000342,payment,ORD4341,249900,1200,216,248484,2026-08-20T19:39:00,setl_0010,netbanking,captured
pay_000187,payment,ORD4186,249900,0,0,249900,2026-08-20T19:44:00,setl_0010,upi,captured
pay_000407,payment,ORD4406,49900,0,0,49900,2026-08-20T19:47:00,setl_0010,upi,captured
pay_000303,payment,ORD4302,45050,0,0,45050,2026-08-20T19:49:00,setl_0010,upi,captured
pay_000600,payment,ORD4599,34999,700,126,34173,2026-08-20T19:55:00,setl_0010,card,captured
pay_000392,payment,ORD4391,75050,1501,270,73279,2026-08-20T20:01:00,setl_0010,card,captured
pay_000026,payment,ORD4025,29950,599,108,29243,2026-08-20T20:17:00,setl_0010,card,captured
pay_000678,payment,ORD4677,899900,1200,216,898484,2026-08-20T20:30:00,setl_0010,netbanking,captured
pay_000315,payment,ORD4314,34999,0,0,34999,2026-08-20T21:13:00,setl_0010,upi,captured
pay_000325,payment,ORD4324,49950,0,0,49950,2026-08-20T21:15:00,setl_0010,upi,captured
pay_000861,payment,ORD4860,49950,0,0,49950,2026-08-20T21:17:00,setl_0010,upi,captured
pay_000008,payment,ORD4007,59999,0,0,59999,2026-08-20T21:19:00,setl_0010,upi,captured
pay_000654,payment,ORD4653,45000,900,162,43938,2026-08-20T21:24:00,setl_0010,card,captured
pay_000198,payment,ORD4197,59900,0,0,59900,2026-08-20T21:46:00,setl_0010,upi,captured
pay_000524,payment,ORD4523,75050,0,0,75050,2026-08-21T08:11:00,setl_0011,upi,captured
pay_000067,payment,ORD4066,399900,7998,1440,390462,2026-08-21T08:29:00,setl_0011,card,captured
pay_000732,payment,ORD4731,29950,539,97,29314,2026-08-21T08:32:00,setl_0011,wallet,captured
pay_000966,payment,ORD4965,59900,1078,194,58628,2026-08-21T08:58:00,setl_0011,wallet,captured
pay_000909,payment,ORD4908,49900,0,0,49900,2026-08-21T08:59:00,setl_0011,upi,captured
pay_000602,payment,ORD4601,575000,0,0,575000,2026-08-21T09:13:00,setl_0011,upi,captured
pay_000324,payment,ORD4323,34999,0,0,34999,2026-08-21T09:16:00,setl_0011,upi,captured
pay_000344,payment,ORD4343,45099,902,162,44035,2026-08-21T09:20:00,setl_0011,card,captured
pay_000626,payment,ORD4625,75000,1200,216,73584,2026-08-21T09:22:00,setl_0011,netbanking,captured
pay_000043,payment,ORD4042,49900,0,0,49900,2026-08-21T09:32:00,setl_0011,upi,captured
pay_000457,payment,ORD4456,89999,0,0,89999,2026-08-21T09:32:00,setl_0011,upi,captured
pay_000569,payment,ORD4568,29900,598,108,29194,2026-08-21T09:32:00,setl_0011,card,captured
pay_000329,payment,ORD4328,34900,0,0,34900,2026-08-21T09:35:00,setl_0011,upi,captured
pay_000156,payment,ORD4155,24900,448,81,24371,2026-08-21T09:44:00,setl_0011,wallet,captured
pay_000898,payment,ORD4897,120000,2400,432,117168,2026-08-21T09:48:00,setl_0011,card,captured
pay_000649,payment,ORD4648,1250000,0,0,1250000,2026-08-21T09:51:00,setl_0011,upi,captured
pay_000256,payment,ORD4255,89900,0,0,89900,2026-08-21T09:52:00,setl_0011,upi,captured
pay_000384,payment,ORD4383,59900,1198,216,58486,2026-08-21T09:57:00,setl_0011,card,captured
pay_000522,payment,ORD4521,24900,498,90,24312,2026-08-21T10:05:00,setl_0011,card,captured
pay_000890,payment,ORD4889,75099,1200,216,73683,2026-08-21T10:16:00,setl_0011,netbanking,captured
pay_000974,payment,ORD4973,19950,399,72,19479,2026-08-21T10:35:00,setl_0011,card,captured
pay_000452,payment,ORD4451,89999,1800,324,87875,2026-08-21T10:44:00,setl_0011,card,captured
pay_000973,payment,ORD4972,19900,398,72,19430,2026-08-21T10:44:00,setl_0011,card,captured
pay_000668,payment,ORD4667,89900,0,0,89900,2026-08-21T11:02:00,setl_0011,upi,captured
pay_000557,payment,ORD4556,24900,0,0,24900,2026-08-21T11:07:00,setl_0011,upi,captured
pay_000535,payment,ORD4534,89900,1798,324,87778,2026-08-21T11:09:00,setl_0011,card,captured
pay_000724,payment,ORD4723,49950,999,180,48771,2026-08-21T11:09:00,setl_0011,card,captured
rfnd_001010,refund,ORD4537,-17400,0,0,-17400,2026-08-21T11:23:00,setl_0011,upi,processed
pay_000367,payment,ORD4366,49900,1200,216,48484,2026-08-21T11:24:00,setl_0011,netbanking,captured
pay_000790,payment,ORD4789,29999,0,0,29999,2026-08-21T11:48:00,setl_0011,upi,captured
pay_000899,payment,ORD4898,29900,0,0,29900,2026-08-21T11:51:00,setl_0011,upi,captured
pay_000019,payment,ORD4018,45099,0,0,45099,2026-08-21T11:59:00,setl_0011,upi,captured
pay_000954,payment,ORD4953,120000,0,0,120000,2026-08-21T11:59:00,setl_0011,upi,captured
pay_000843,payment,ORD4842,49900,0,0,49900,2026-08-21T12:03:00,setl_0011,upi,captured
pay_000517,payment,ORD4516,89950,1799,324,87827,2026-08-21T12:08:00,setl_0011,card,captured
pay_000735,payment,ORD4734,899900,0,0,899900,2026-08-21T12:12:00,setl_0011,upi,captured
pay_000873,payment,ORD4872,34900,1200,216,33484,2026-08-21T12:13:00,setl_0011,netbanking,captured
pay_000992,payment,ORD4991,120000,2400,432,117168,2026-08-21T12:28:00,setl_0011,card,captured
pay_000416,payment,ORD4415,45000,0,0,45000,2026-08-21T12:46:00,setl_0011,upi,captured
pay_000449,payment,ORD4448,49950,999,180,48771,2026-08-21T12:51:00,setl_0011,card,captured
pay_000381,payment,ORD4380,24950,0,0,24950,2026-08-21T12:56:00,setl_0011,upi,captured
pay_000188,payment,ORD4187,49950,1200,216,48534,2026-08-21T13:04:00,setl_0011,netbanking,captured
pay_000330,payment,ORD4329,1250000,25000,4500,1220500,2026-08-21T13:04:00,setl_0011,card,captured
pay_000795,payment,ORD4794,45000,0,0,45000,2026-08-21T13:11:00,setl_0011,upi,captured
pay_000625,payment,ORD4624,575000,0,0,575000,2026-08-21T13:39:00,setl_0011,upi,captured
rfnd_001008,refund,ORD4745,-22500,0,0,-22500,2026-08-21T13:41:00,setl_0011,card,processed
pay_000432,payment,ORD4431,19900,0,0,19900,2026-08-21T13:48:00,setl_0011,upi,captured
pay_000959,payment,ORD4958,120000,0,0,120000,2026-08-21T13:55:00,setl_0011,upi,captured
pay_000441,payment,ORD4440,29900,0,0,29900,2026-08-21T13:58:00,setl_0011,upi,captured
pay_000343,payment,ORD4342,29999,0,0,29999,2026-08-21T14:03:00,setl_0011,upi,captured
pay_000772,payment,ORD4771,575000,0,0,575000,2026-08-21T14:08:00,setl_0011,upi,captured
pay_000699,payment,ORD4698,49900,998,180,48722,2026-08-21T14:16:00,setl_0011,card,captured
pay_000099,payment,ORD4098,19900,0,0,0,2026-08-21T14:28:00,,upi,failed
pay_000221,payment,ORD4220,120050,2161,389,117500,2026-08-21T14:32:00,setl_0011,wallet,captured
pay_000487,payment,ORD4486,75050,1501,270,73279,2026-08-21T14:54:00,setl_0011,card,captured
pay_000466,payment,ORD4465,29900,1200,216,28484,2026-08-21T15:29:00,setl_0011,netbanking,captured
pay_000953,payment,ORD4952,19950,398,72,19480,2026-08-21T15:50:00,setl_0011,card,captured
pay_000664,payment,ORD4663,89900,1200,216,88484,2026-08-21T16:06:00,setl_0011,netbanking,captured
pay_000796,payment,ORD4795,249900,0,0,249900,2026-08-21T16:44:00,setl_0011,upi,captured
pay_000611,payment,ORD4610,34900,0,0,34900,2026-08-21T16:47:00,setl_0011,upi,captured
pay_000853,payment,ORD4852,45000,900,162,43938,2026-08-21T16:57:00,setl_0011,card,captured
pay_000385,payment,ORD4384,899900,0,0,899900,2026-08-21T17:10:00,setl_0011,upi,captured
pay_000562,payment,ORD4561,24900,0,0,24900,2026-08-21T17:32:00,setl_0011,upi,captured
pay_000479,payment,ORD4478,49950,0,0,49950,2026-08-21T17:42:00,setl_0011,upi,captured
pay_000422,payment,ORD4421,249900,0,0,249900,2026-08-21T17:55:00,setl_0011,upi,captured
pay_000359,payment,ORD4358,24999,0,0,25999,2026-08-21T18:11:00,setl_0011,upi,captured
pay_000818,payment,ORD4817,29900,0,0,29900,2026-08-21T18:14:00,setl_0011,upi,captured
pay_000174,payment,ORD4173,45050,0,0,45050,2026-08-21T18:15:00,setl_0011,upi,captured
pay_000534,payment,ORD4533,29900,0,0,29900,2026-08-21T18:17:00,setl_0011,upi,captured
pay_000360,payment,ORD4359,45000,900,162,43938,2026-08-21T18:22:00,setl_0011,card,captured
pay_000079,payment,ORD4078,45000,0,0,45000,2026-08-21T18:38:00,setl_0011,upi,captured
pay_000928,payment,ORD4927,899900,17998,3240,878662,2026-08-21T18:54:00,setl_0011,card,captured
pay_000674,payment,ORD4673,45099,902,162,44035,2026-08-21T18:58:00,setl_0011,card,captured
pay_000532,payment,ORD4531,24900,498,90,24312,2026-08-21T19:02:00,setl_0011,card,captured
pay_000499,payment,ORD4498,249900,0,0,249900,2026-08-21T19:03:00,setl_0011,upi,captured
pay_000906,payment,ORD4905,29900,598,108,29194,2026-08-21T19:21:00,setl_0011,card,captured
pay_000677,payment,ORD4676,59950,1079,194,58677,2026-08-21T19:31:00,setl_0011,wallet,captured
pay_000819,payment,ORD4818,89900,0,0,89900,2026-08-21T19:32:00,setl_0011,upi,captured
pay_000224,payment,ORD4223,19999,400,72,19527,2026-08-21T19:41:00,setl_0011,card,captured
pay_000760,payment,ORD4759,49900,0,0,49900,2026-08-21T19:54:00,setl_0011,upi,captured
pay_000116,payment,ORD4115,24900,0,0,24900,2026-08-21T20:01:00,setl_0011,upi,captured
pay_000697,payment,ORD4696,34999,0,0,34999,2026-08-21T20:05:00,setl_0011,upi,captured
pay_000510,payment,ORD4509,75099,0,0,75099,2026-08-21T20:17:00,setl_0011,upi,refunded
pay_000006,payment,ORD4005,120050,2161,389,117500,2026-08-21T20:58:00,,wallet,captured
pay_000061,payment,ORD4060,34900,698,126,34076,2026-08-21T21:11:00,,card,captured
pay_000485,payment,ORD4484,120000,2400,432,117168,2026-08-21T21:20:00,,card,captured
pay_000482,payment,ORD4481,24900,498,90,24312,2026-08-21T21:35:00,,card,captured
pay_000391,payment,ORD4390,120050,2401,432,117217,2026-08-21T21:38:00,,card,captured
pay_000372,payment,ORD4371,24900,0,0,24900,2026-08-21T21:50:00,,upi,captured
rfnd_001002,refund,ORD4509,-75099,0,0,-75099,2026-08-23T20:17:00,setl_0012,upi,processed
cb_001012,chargeback,ORD4185,-120000,50000,9000,-179000,2026-09-03T11:32:00,setl_0013,upi,lost
cb_001011,chargeback,ORD4779,-89900,50000,9000,-148900,2026-09-03T11:44:00,setl_0013,upi,lost
cb_001013,chargeback,ORD4330,-59900,50000,9000,-118900,2026-09-09T11:41:00,setl_0014,netbanking,lost
